site_id,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01473500,3.658405,0.037684,3.709458,8.810764,NA,0.766212,-3.556099,7.999603,-112.640968,-5.081867,NA,-0.053071,ER,train,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01480617,1.942322,0.03105,2.61405,4.452549,NA,-0.073548,-2.520701,3.926661,-66.146685,-3.566721,NA,-0.097237,ER,train,10,0,100,2_multitask_dense
01480870,2.18092,0.010739,2.200433,5.251302,NA,0.770135,-1.791767,4.931505,-12.321986,-9.245099,NA,0.148482,ER,train,10,0,100,2_multitask_dense
01481000,1.494241,0.385538,1.427712,3.367926,NA,0.154714,-1.220587,2.958472,-13.791374,-4.603506,NA,0.486302,ER,train,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01473500,1.96094,-3.182953,0.89874,2.820038,0.641386,1.338473,0.035826,2.446592,-0.782303,-59.673788,-1.483169,0.014105,K600,train,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01480617,5.217586,-1.330846,11.106384,2.171994,0.486873,-3.623885,-10.803603,1.784707,-21.070818,-1.698737,-1.275296,-0.526507,K600,train,10,0,100,2_multitask_dense
01480870,1.99381,-0.314544,3.550573,3.010714,0.375815,-0.287089,-3.326636,2.775572,-13.523738,-3.681363,-0.04876,-0.215492,K600,train,10,0,100,2_multitask_dense
01481000,1.378431,-0.497633,1.643042,2.427209,0.652609,0.32696,-1.299548,2.081114,-10.654646,-5.0799,-0.060003,0.185588,K600,train,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01473500,0.964651,-0.458074,2.494967,0.135318,0.504265,-0.579956,-2.29628,0.100724,-5.77351,-4.731479,-0.695022,-0.127087,depth,train,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01480617,0.209706,-0.034174,0.458088,0.13472,0.338746,0.02296,-0.333675,0.110593,-1.168048,-104.605258,-0.104891,0.309838,depth,train,10,0,100,2_multitask_dense
01480870,0.208896,0.231275,0.452575,0.146443,0.292027,-0.001283,-0.377774,0.137707,-1.816171,-44.176193,0.199506,0.330479,depth,train,10,0,100,2_multitask_dense
01481000,0.436047,0.06706,1.00866,0.441148,0.377843,0.119048,-0.75406,0.43248,-1.223615,-167.590741,-0.064056,0.077178,depth,train,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01473500,1.705565,0.944906,3.180465,1.309726,0.172421,-0.625643,-3.07245,0.400922,-9.850495,-0.335537,0.902134,0.926814,temp.water,train,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01480617,1.101064,0.964543,1.478686,1.632321,0.152313,-0.065327,-1.361183,1.241671,-1.700951,0.092229,0.909072,0.895583,temp.water,train,10,0,100,2_multitask_dense
01480870,1.110343,0.964427,1.835041,1.165381,0.133773,-0.364494,-1.74725,0.583342,-3.431625,0.283645,0.924954,0.900366,temp.water,train,10,0,100,2_multitask_dense
01481000,1.382671,0.95466,2.585623,1.248282,0.183933,-0.583994,-2.482048,0.382804,-5.088239,0.321375,0.886882,0.910876,temp.water,train,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,train,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
01472104,0.739378,0.746489,0.747139,1.160878,0.106558,-0.033728,-0.397402,1.103802,-0.389096,-11.999699,0.699874,0.761207,do_min,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
01473500,1.041485,0.763952,0.700958,2.171425,0.145488,0.540389,-0.171813,2.114576,-0.100761,-20.449328,0.670748,0.799134,do_min,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val,10,0,100,2_multitask_dense
01475530,4.040128,-4.821577,6.927835,1.292135,0.586786,-3.671064,-6.912601,-1.204545,-232.532507,-6.503712,-7.910331,-0.548639,do_min,val,10,0,100,2_multitask_dense
01475548,3.944051,-1.579147,7.493512,1.665584,0.568018,-2.89291,-7.476037,1.50161,-211.963865,-4.956881,-1.696152,-1.033435,do_min,val,10,0,100,2_multitask_dense
01480617,0.572181,0.860504,0.805019,0.704885,0.063923,-0.155984,-0.68818,0.631005,-1.513017,-3.743309,0.849077,0.843038,do_min,val,10,0,100,2_multitask_dense
01480870,0.577965,0.87359,0.45667,1.094834,0.074968,0.093156,-0.295424,0.917424,0.065114,-4.29191,0.836905,0.888935,do_min,val,10,0,100,2_multitask_dense
01481000,0.71002,0.837073,0.652391,1.22395,0.08305,0.414188,0.123417,1.176642,-0.189779,-13.945545,0.815198,0.919321,do_min,val,10,0,100,2_multitask_dense
01481500,0.573123,0.926942,0.93255,0.834021,0.056835,0.14417,-0.766421,0.784378,-1.743376,-7.356954,0.924008,0.927903,do_min,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
01472104,1.044055,0.59766,2.611333,0.880443,0.10411,-0.377842,-2.335115,0.799083,-3.452101,-5.974635,0.617319,0.5942,do_mean,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
01473500,1.067168,0.727965,1.090375,1.961456,0.125051,0.601192,-0.386652,1.919407,-0.952543,-30.306735,0.664896,0.799571,do_mean,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val,10,0,100,2_multitask_dense
01475530,4.764866,-7.192997,7.659083,2.325472,0.642838,-4.482334,-7.637656,-2.31647,-172.946425,-134.815594,-13.248701,-0.106862,do_mean,val,10,0,100,2_multitask_dense
01475548,4.687969,-2.783389,8.292798,0.638837,0.607129,-3.921581,-8.264969,0.119403,-146.791512,-0.103102,-3.895811,-1.043354,do_mean,val,10,0,100,2_multitask_dense
01480617,0.508139,0.895182,0.633539,0.879768,0.053609,0.167674,-0.463393,0.839459,-0.980877,-14.85366,0.878667,0.820196,do_mean,val,10,0,100,2_multitask_dense
01480870,0.553159,0.886629,0.591953,1.077046,0.060886,0.224484,-0.383801,0.980549,-0.580283,-10.189096,0.865886,0.834788,do_mean,val,10,0,100,2_multitask_dense
01481000,0.615217,0.866933,0.678398,0.951775,0.064027,0.211389,-0.265521,0.89077,-0.419894,-10.84029,0.854507,0.90048,do_mean,val,10,0,100,2_multitask_dense
01481500,0.616888,0.90925,0.703055,0.896202,0.057147,0.336996,-0.499032,0.870515,-0.902112,-21.163623,0.908385,0.938169,do_mean,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
01472104,1.939996,0.289915,5.080175,1.700295,0.159752,-0.665089,-4.796035,1.642369,-5.88596,-11.659038,0.318489,0.303218,do_max,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
01473500,1.411476,0.57181,1.719683,2.36977,0.146133,0.740222,-1.187705,2.331985,-2.262612,-50.559772,0.500597,0.671632,do_max,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val,10,0,100,2_multitask_dense
01475530,6.051386,-9.325407,9.456304,3.260834,0.74425,-5.786033,-9.430631,-3.241295,-169.43751,-86.656202,-18.986328,-0.096546,do_max,val,10,0,100,2_multitask_dense
01475548,6.028596,-3.657038,10.865352,1.26182,0.695909,-5.325338,-10.842037,-1.099651,-225.684306,-3.095658,-6.280775,-0.752029,do_max,val,10,0,100,2_multitask_dense
01480617,0.981625,0.689095,1.093717,1.518582,0.090771,0.53867,-0.84623,1.489981,-3.317203,-53.29927,0.653255,0.698844,do_max,val,10,0,100,2_multitask_dense
01480870,1.213794,0.63231,2.37825,1.64308,0.105533,0.197659,-2.136504,1.580071,-6.4483,-22.580223,0.630284,0.591599,do_max,val,10,0,100,2_multitask_dense
01481000,0.924847,0.722247,1.603222,1.220681,0.084358,-0.024866,-1.310339,1.075781,-3.607179,-11.208985,0.715711,0.734337,do_max,val,10,0,100,2_multitask_dense
01481500,0.793748,0.832502,0.60928,1.164638,0.070556,0.486163,-0.359888,1.117723,-0.443109,-44.429978,0.825898,0.915098,do_max,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01473500,1.983665,-0.417955,4.466833,2.337626,1.155447,-0.066464,-4.300194,2.099914,-17.142991,-696.64386,-0.371832,-0.339768,GPP,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01480617,3.161315,-1.30177,2.57056,4.952936,0.986792,2.321261,-1.725485,4.862992,-0.580184,-170.073372,-1.371735,-0.291411,GPP,val,10,0,100,2_multitask_dense
01480870,3.265204,0.056842,7.957913,3.854902,0.67636,0.633054,-6.44494,3.714774,-1.703479,-86.168004,-0.23493,0.007907,GPP,val,10,0,100,2_multitask_dense
01481000,2.4249,-0.349504,4.361542,2.459602,0.839307,-0.560442,-4.209557,2.282619,-14.31851,-65.656355,-0.400951,-0.245761,GPP,val,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01473500,2.77365,0.072877,3.985468,5.225218,NA,-0.267831,-3.859349,5.031307,-509.062829,-18.978869,NA,0.025481,ER,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01480617,1.353894,0.13078,2.246126,1.82588,NA,-0.684839,-2.215379,1.67402,-51.925544,-4.764979,NA,0.217154,ER,val,10,0,100,2_multitask_dense
01480870,1.976429,0.003717,1.684796,4.712943,NA,0.254622,-1.520017,4.260363,-21.614894,-5.384777,NA,0.09042,ER,val,10,0,100,2_multitask_dense
01481000,1.130601,0.512233,1.210016,2.336154,NA,0.237069,-0.951358,1.891955,-7.420233,-2.424625,NA,0.623196,ER,val,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01473500,2.278134,-0.549421,3.458879,2.542507,0.753675,0.870135,-3.195519,2.365424,-15.59729,-233.845513,-0.720949,-5.95e-4,K600,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01480617,3.992033,-1.017679,8.938579,2.190716,0.383823,-2.432423,-8.833067,1.963918,-96.913141,-4.240812,-1.138762,-0.598127,K600,val,10,0,100,2_multitask_dense
01480870,2.127567,-0.210792,3.821265,3.135748,0.323566,0.227037,-3.67643,3.015585,-18.174153,-15.360862,-0.206016,-0.288716,K600,val,10,0,100,2_multitask_dense
01481000,1.542421,-1.220237,2.595455,1.457554,0.352445,-0.583155,-2.53432,1.095065,-215.239776,-2.318774,-0.816085,-0.114159,K600,val,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01473500,0.455174,0.053793,1.122275,0.382142,0.302041,-0.170573,-1.043942,0.343834,-7.009718,-42.23423,0.131313,0.120808,depth,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01480617,0.191929,-1.84866,0.142911,0.147947,0.39698,0.127599,0.026966,0.124427,-1.850121,-181.523623,-1.454067,0.267731,depth,val,10,0,100,2_multitask_dense
01480870,0.197635,-0.603816,0.156679,0.2152,0.360936,0.135094,-0.072882,0.191747,-0.193662,-459.636051,-0.713772,0.369416,depth,val,10,0,100,2_multitask_dense
01481000,0.442702,-1.994498,0.231185,0.559765,0.538765,0.369959,-0.041944,0.54598,-0.069761,-912.449507,-1.988174,0.067138,depth,val,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01473500,2.009785,0.921973,3.908133,1.133676,0.117383,-1.099332,-3.809995,0.332356,-14.946903,-0.521163,0.929843,0.850688,temp.water,val,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01480617,1.173119,0.95816,2.045756,1.35046,0.088491,-0.132138,-1.964524,1.168394,-5.219592,-0.996916,0.949496,0.844992,temp.water,val,10,0,100,2_multitask_dense
01480870,1.325295,0.947057,2.311167,0.945842,0.084103,-0.608856,-2.260034,0.63324,-7.72322,0.233812,0.954418,0.843924,temp.water,val,10,0,100,2_multitask_dense
01481000,1.68837,0.933881,3.436362,1.187038,0.111519,-0.723794,-3.365443,0.774582,-9.601476,-0.460965,0.940857,0.822176,temp.water,val,10,0,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,0,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
01472104,0.739378,0.746489,0.747139,1.160878,0.106558,-0.033728,-0.397402,1.103802,-0.389096,-11.999699,0.699874,0.761207,do_min,val_times,10,0,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
01473500,1.041485,0.763952,0.700958,2.171425,0.145488,0.540389,-0.171813,2.114576,-0.100761,-20.449328,0.670748,0.799134,do_min,val_times,10,0,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,0,100,2_multitask_dense
01475530,4.040164,-4.815529,6.927835,1.292135,0.586763,-3.670691,-6.912601,-1.204545,-232.532507,-6.503712,-7.900698,-0.548699,do_min,val_times,10,0,100,2_multitask_dense
01475548,3.94472,-1.577246,7.493512,1.665584,0.568077,-2.892472,-7.476037,1.50161,-211.963865,-4.956881,-1.694015,-1.033465,do_min,val_times,10,0,100,2_multitask_dense
01480617,0.572181,0.860504,0.805019,0.704885,0.063923,-0.155984,-0.68818,0.631005,-1.513017,-3.743309,0.849077,0.843038,do_min,val_times,10,0,100,2_multitask_dense
01480870,0.577965,0.87359,0.45667,1.094834,0.074968,0.093156,-0.295424,0.917424,0.065114,-4.29191,0.836905,0.888935,do_min,val_times,10,0,100,2_multitask_dense
