rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
1.298351,0.700847,2.441727,0.718395,0.131415,-0.913767,-2.170488,-0.199772,-13.533655,-3.00034,0.646527,0.841049,do_mean,val_times,10,9,100,1_metab_multitask
1.680998,0.519234,3.567367,0.663089,0.146458,-0.938488,-2.872009,0.063604,-7.358025,-1.906089,0.483447,0.752171,do_max,val_times,10,9,100,1_metab_multitask
2.633204,0.202874,6.898538,2.297254,0.814169,-0.286355,-6.038311,1.901313,-3.304531,-100.414231,0.088347,0.206635,GPP,val_times,10,9,100,1_metab_multitask
2.815247,0.024789,2.416205,7.215059,NA,0.506322,-2.1701260000000002,6.239232,-35.451818,-3.320857,NA,-0.013034,ER,val_times,10,9,100,1_metab_multitask
2.240921,0.61332,3.93376,2.40616,0.458597,-0.362558,-2.799831,1.554092,-3.257802,-16.664829,0.43336,0.783111,K600,val_times,10,9,100,1_metab_multitask
0.653861,-0.272222,1.722363,0.084286,0.712891,-0.329521,-1.627724,0.064772,-8.429798,-6.16234,-0.603651,-0.114028,depth,val_times,10,9,100,1_metab_multitask
2.11213,0.913101,4.849739,1.823662,0.284762,-0.659941,-4.355059,1.184135,-17.360376,-0.564295,0.851728,0.892283,temp.water,val_times,10,9,100,1_metab_multitask
1.1107070000000001,0.797692,1.016515,1.83086,0.181797,-0.07288,-0.765506,0.946499,-1.362521,-1.520916,0.775494,0.877249,do_min,train,10,0,100,1a_multitask_do_gpp_er
0.990002,0.837887,0.962844,1.415485,0.135682,6.44e-4,-0.649203,0.449026,-1.499909,-0.010727,0.846289,0.910339,do_mean,train,10,0,100,1a_multitask_do_gpp_er
1.299312,0.769132,2.128022,1.340188,0.141495,0.085897,-1.500329,0.276328,-4.207323,0.254068,0.820702,0.857893,do_max,train,10,0,100,1a_multitask_do_gpp_er
1.788327,0.449731,3.826769,1.623335,0.576614,0.068235,-3.077882,1.200316,-1.314613,-31.826474,0.422677,0.547197,GPP,train,10,0,100,1a_multitask_do_gpp_er
1.799915,0.252183,2.370013,3.602891,NA,-0.198073,-2.015865,3.103075,-35.87974,-2.878375,NA,0.339887,ER,train,10,0,100,1a_multitask_do_gpp_er
7.107754,-2.364557,14.573349,1.506922,1.522324,-5.936502,-14.352818,-1.11369,-33.335802,-1.147383,-4.216294,-0.632132,K600,train,10,0,100,1a_multitask_do_gpp_er
1.879544,-22.191498,2.786109,1.305853,NA,-1.827779,-2.730587,-1.302176,-24.560284,-1607.244429,NA,-1.880315,depth,train,10,0,100,1a_multitask_do_gpp_er
15.413272,-5.659213,22.928251,4.078361,2.162051,-14.178119,-22.90082,-3.847533,-412.834209,-8.52021,-20.617399,-0.805463,temp.water,train,10,0,100,1a_multitask_do_gpp_er
1.263475,0.749793,2.112745,1.194466,0.163601,-0.696703,-1.981506,0.614504,-7.557002,-1.337964,0.680401,0.840044,do_min,val,10,0,100,1a_multitask_do_gpp_er
1.272904,0.709363,1.919403,0.966338,0.147513,-0.628113,-1.69109,0.20501,-6.101946,-0.883545,0.618665,0.870023,do_mean,val,10,0,100,1a_multitask_do_gpp_er
1.737233,0.485326,3.077676,1.065052,0.171718,-0.498722,-2.3571,0.17721,-6.900011,-1.605473,0.393665,0.759181,do_max,val,10,0,100,1a_multitask_do_gpp_er
2.751485,0.081323,5.442878,3.722048,1.056082,0.672746,-4.26048,3.402319,-2.377091,-398.824819,-0.130684,0.233669,GPP,val,10,0,100,1a_multitask_do_gpp_er
3.158994,0.037088,3.199567,7.731945,NA,0.412133,-2.924218,7.009216,-67.405815,-5.180215,NA,-0.021901,ER,val,10,0,100,1a_multitask_do_gpp_er
4.753049,-0.972281,11.227564,0.517119,1.154864,-3.438413,-11.014009,-0.072084,-27.490042,-0.30158,-2.08034,-0.298881,K600,val,10,0,100,1a_multitask_do_gpp_er
2.284098,-6.591575,4.07964,1.363312,NA,-2.113082,-3.961211,-1.3554,-19.602636,-1382.748648,NA,-0.992577,depth,val,10,0,100,1a_multitask_do_gpp_er
17.291421,-4.762516,25.960705,2.599937,2.348826,-15.608886,-25.931674,-2.089899,-471.50225,-1.895632,-11.69653,-1.072619,temp.water,val,10,0,100,1a_multitask_do_gpp_er
1.298875,0.725628,2.524493,0.792321,0.142731,-0.934967,-2.473752,-0.043552,-21.027542,-2.682472,0.683562,0.811888,do_min,val_times,10,0,100,1a_multitask_do_gpp_er
1.336748,0.682891,2.686675,1.024272,0.135401,-0.823624,-2.44003,-0.336033,-16.595868,-7.132059,0.624758,0.82689,do_mean,val_times,10,0,100,1a_multitask_do_gpp_er
1.70888,0.503154,3.673062,1.105842,0.150463,-0.723862,-2.99143,-0.216721,-7.860627,-7.082617,0.454805,0.737468,do_max,val_times,10,0,100,1a_multitask_do_gpp_er
2.571695,0.239679,5.60658,3.065383,0.824672,0.455918,-4.224221,2.586562,-1.843203,-179.571968,0.087013,0.348495,GPP,val_times,10,0,100,1a_multitask_do_gpp_er
2.517582,0.220112,2.822165,6.120542,NA,-0.150575,-2.547938,4.942088,-48.72975,-2.109353,NA,0.194185,ER,val_times,10,0,100,1a_multitask_do_gpp_er
6.051403,-1.819751,12.474036,0.888071,1.367146,-4.895834,-12.31675,-0.58729,-41.81379,-1.406331,-4.076445,-0.430794,K600,val_times,10,0,100,1a_multitask_do_gpp_er
1.952821,-10.347947,3.159149,1.302376,NA,-1.863893,-3.065089,-1.296344,-30.724391,-1709.078878,NA,-1.357647,depth,val_times,10,0,100,1a_multitask_do_gpp_er
16.510427,-4.309967,24.750058,1.980068,2.230834,-14.799622,-24.718589,-1.293507,-477.186552,-0.844125,-8.099753,-0.950924,temp.water,val_times,10,0,100,1a_multitask_do_gpp_er
1.062391,0.81491,0.918915,1.993386,0.176823,0.176003,-0.572713,1.475697,-0.930632,-1.988346,0.78761,0.847725,do_min,train,10,1,100,1a_multitask_do_gpp_er
0.947537,0.851496,0.991354,1.506309,0.128308,0.09578,-0.646718,1.065874,-1.65015,-0.144593,0.862542,0.868925,do_mean,train,10,1,100,1a_multitask_do_gpp_er
1.259187,0.783171,2.282382,1.408694,0.134415,-0.054514,-1.755471,0.92291,-4.990168,0.17586,0.838195,0.803106,do_max,train,10,1,100,1a_multitask_do_gpp_er
1.717557,0.492421,4.172954,1.273014,0.555549,-0.506149,-3.470166,0.749276,-1.752334,-19.18711,0.464088,0.554489,GPP,train,10,1,100,1a_multitask_do_gpp_er
1.711657,0.323722,2.043091,3.769096,NA,0.136344,-1.70917,3.250002,-26.40702,-3.244457,NA,0.380325,ER,train,10,1,100,1a_multitask_do_gpp_er
8.630078,-3.960123,16.366817,2.940714,3.471762,-7.631135,-16.153091,-2.638706,-42.306881,-7.177741,-21.569717,-0.862328,K600,train,10,1,100,1a_multitask_do_gpp_er
1.136119,-7.473666,1.954821,0.751746,3.651678,-1.056126,-1.852529,-0.738753,-11.582976,-531.973203,-114.032908,-0.762072,depth,train,10,1,100,1a_multitask_do_gpp_er
17.324323,-7.4129,24.898323,5.968971,6.140234,-16.254211,-24.872217,-5.811841,-487.005523,-19.392668,-800.293777,-0.763956,temp.water,train,10,1,100,1a_multitask_do_gpp_er
1.169957,0.785461,1.714623,1.138193,0.157285,-0.532721,-1.568167,0.479878,-4.63592,-1.122862,0.704602,0.879455,do_min,val,10,1,100,1a_multitask_do_gpp_er
1.212051,0.736487,1.831272,1.079086,0.137639,-0.530939,-1.608876,0.337221,-5.464735,-1.348712,0.668009,0.864427,do_mean,val,10,1,100,1a_multitask_do_gpp_er
1.599141,0.563896,3.06037,1.233485,0.150413,-0.528888,-2.515759,0.621135,-6.811412,-2.494726,0.534788,0.732132,do_max,val,10,1,100,1a_multitask_do_gpp_er
2.439086,0.27809,5.917753,2.222525,0.985189,-0.312302,-4.920667,1.739866,-2.992081,-141.560533,0.011286,0.377672,GPP,val,10,1,100,1a_multitask_do_gpp_er
3.305353,-0.054203,2.223691,8.248083,NA,1.157338,-1.938265,7.562375,-32.041483,-6.032863,NA,0.009132,ER,val,10,1,100,1a_multitask_do_gpp_er
6.072077,-2.218835,13.137393,1.834842,3.061089,-4.957902,-12.933945,-1.699836,-38.006807,-15.386513,-28.201109,-0.775229,K600,val,10,1,100,1a_multitask_do_gpp_er
1.717775,-3.293731,3.362942,0.745034,3.491364,-1.513416,-3.225503,-0.731103,-12.999674,-412.255423,-45.456924,-0.64528,depth,val,10,1,100,1a_multitask_do_gpp_er
18.974289,-5.938759,27.279461,4.399265,5.699814,-17.546634,-27.253018,-4.119042,-520.72603,-7.29045,-230.265643,-0.752638,temp.water,val,10,1,100,1a_multitask_do_gpp_er
1.155049,0.783027,2.052708,0.917316,0.137846,-0.770409,-1.969759,-0.175344,-13.563714,-3.936004,0.704853,0.866232,do_min,val_times,10,1,100,1a_multitask_do_gpp_er
1.257633,0.719317,2.530355,0.97175,0.127747,-0.765573,-2.238413,-0.305912,-14.60786,-6.319453,0.665984,0.834309,do_mean,val_times,10,1,100,1a_multitask_do_gpp_er
1.64708,0.53844,3.677759,0.762264,0.13828,-0.837086,-3.120071,0.090901,-7.883306,-2.8404,0.53952,0.705261,do_max,val_times,10,1,100,1a_multitask_do_gpp_er
2.430226,0.321029,6.066042,2.075299,0.87348,-0.291675,-4.827738,1.56664,-2.328301,-81.76415,-0.047096,0.411592,GPP,val_times,10,1,100,1a_multitask_do_gpp_er
2.57787,0.182312,2.114293,6.677027,NA,0.370177,-1.817544,5.508105,-26.911411,-2.700466,NA,0.200088,ER,val_times,10,1,100,1a_multitask_do_gpp_er
7.570481,-3.413118,14.457999,2.20149,3.446131,-6.569586,-14.30624,-2.069352,-56.515656,-13.787465,-38.851383,-0.841514,K600,val_times,10,1,100,1a_multitask_do_gpp_er
1.280912,-3.882369,2.478247,0.742733,3.15346,-1.151977,-2.417395,-0.732995,-18.52281,-555.171029,-34.044999,-0.653559,depth,val_times,10,1,100,1a_multitask_do_gpp_er
18.354075,-5.562061,26.307832,3.62667,6.183152,-16.881063,-26.282072,-3.313258,-539.275167,-5.186517,-173.636016,-0.809449,temp.water,val_times,10,1,100,1a_multitask_do_gpp_er
1.121413,0.793773,1.120755,1.799957,0.176953,-0.127368,-0.871202,1.090986,-1.871905,-1.436533,0.787298,0.849862,do_min,train,10,2,100,1a_multitask_do_gpp_er
0.96855,0.844837,1.064208,1.303554,0.124665,-0.104765,-0.790961,0.618183,-2.053975,0.142803,0.870237,0.896875,do_mean,train,10,2,100,1a_multitask_do_gpp_er
1.273618,0.778172,2.173781,1.239468,0.132481,-0.015904,-1.541513,0.513849,-4.433676,0.361973,0.842819,0.849104,do_max,train,10,2,100,1a_multitask_do_gpp_er
1.848867,0.411844,3.962595,2.001002,0.629772,0.350302,-3.205282,1.72106,-1.481837,-48.877276,0.311324,0.463433,GPP,train,10,2,100,1a_multitask_do_gpp_er
1.885416,0.179449,2.597428,4.035404,NA,-0.168056,-2.353548,3.581061,-43.296903,-3.865434,NA,0.176734,ER,train,10,2,100,1a_multitask_do_gpp_er
8.959387,-4.345885,16.397263,3.228728,4.933354,-8.084932,-16.21037,-3.059774,-42.468154,-8.858045,-94.245153,-0.677276,K600,train,10,2,100,1a_multitask_do_gpp_er
0.611765,-1.45693,0.749577,0.823425,0.726968,0.440515,-0.439267,0.817679,-0.850129,-638.457334,-1.834736,-0.427666,depth,train,10,2,100,1a_multitask_do_gpp_er
16.945217,-7.048732,24.637751,5.578655,4.568532,-15.820811,-24.611263,-5.415226,-476.844583,-16.812882,-101.340826,-1.011152,temp.water,train,10,2,100,1a_multitask_do_gpp_er
1.305743,0.732772,2.081179,1.176743,0.163394,-0.726713,-1.981322,0.737477,-7.303214,-1.269099,0.68121,0.810738,do_min,val,10,2,100,1a_multitask_do_gpp_er
1.215449,0.735008,2.015551,0.991484,0.131556,-0.640229,-1.842417,0.549559,-6.831281,-0.982847,0.696705,0.82977,do_mean,val,10,2,100,1a_multitask_do_gpp_er
1.538486,0.596352,3.014784,1.288137,0.142508,-0.400178,-2.421197,1.029234,-6.580433,-2.811269,0.582404,0.718114,do_max,val,10,2,100,1a_multitask_do_gpp_er
2.588931,0.186665,5.546695,3.093493,0.989181,0.509792,-4.540802,2.760499,-2.507149,-275.187552,0.008033,0.2735,GPP,val,10,2,100,1a_multitask_do_gpp_er
3.506124,-0.18616,2.26772,8.52874,NA,1.279957,-1.945132,7.912353,-33.362865,-6.51962,NA,-0.105534,ER,val,10,2,100,1a_multitask_do_gpp_er
6.346541,-2.516401,13.198717,1.735201,3.901355,-5.325759,-13.031178,-1.659215,-38.371815,-13.655114,-54.741672,-0.8372,K600,val,10,2,100,1a_multitask_do_gpp_er
1.024613,-0.527643,2.285222,0.826278,0.965785,-0.278997,-2.05907,0.816356,-5.464512,-507.298619,-1.281681,-0.316897,depth,val,10,2,100,1a_multitask_do_gpp_er
18.865677,-5.859549,27.666333,4.149465,4.322307,-17.350521,-27.639699,-3.847201,-535.628965,-6.375678,-32.329364,-1.115811,temp.water,val,10,2,100,1a_multitask_do_gpp_er
1.299726,0.725268,2.336762,0.659019,0.140836,-0.903824,-2.279888,0.062572,-17.873245,-1.547607,0.69191,0.808382,do_min,val_times,10,2,100,1a_multitask_do_gpp_er
1.289223,0.705039,2.609035,0.756789,0.123851,-0.816536,-2.381599,-0.088519,-15.593582,-3.439347,0.68605,0.809821,do_mean,val_times,10,2,100,1a_multitask_do_gpp_er
1.591729,0.56894,3.497621,0.787763,0.131735,-0.673142,-2.886853,0.504163,-7.034402,-3.101633,0.582081,0.71409,do_max,val_times,10,2,100,1a_multitask_do_gpp_er
2.596782,0.224773,5.787342,3.160559,0.836047,0.4703,-4.530523,2.776438,-2.029494,-190.959017,0.061653,0.300959,GPP,val_times,10,2,100,1a_multitask_do_gpp_er
2.816389,0.023998,2.34718,7.091661,NA,0.386206,-1.995053,6.058826,-33.398878,-3.174324,NA,0.032273,ER,val_times,10,2,100,1a_multitask_do_gpp_er
7.846375,-3.740637,14.413268,2.364501,4.25753,-6.949899,-14.288985,-2.28165,-56.160314,-16.058439,-61.033227,-0.771891,K600,val_times,10,2,100,1a_multitask_do_gpp_er
0.781015,-0.815143,1.378925,0.843036,0.895148,0.24773,-1.256406,0.835371,-5.044137,-715.531328,-1.5284469999999999,-0.372828,depth,val_times,10,2,100,1a_multitask_do_gpp_er
18.097757,-5.38006,26.517135,3.368066,4.444608,-16.557994,-26.485429,-3.02758,-547.90614,-4.335699,-25.901083,-1.027357,temp.water,val_times,10,2,100,1a_multitask_do_gpp_er
1.097809,0.802363,0.956023,1.98594,0.180517,0.11629,-0.663241,1.137729,-1.089704,-1.966062,0.778644,0.871592,do_min,train,10,3,100,1a_multitask_do_gpp_er
0.995632,0.836038,0.959047,1.514797,0.133408,0.165447,-0.596674,0.669207,-1.480229,-0.157528,0.8514,0.902119,do_mean,train,10,3,100,1a_multitask_do_gpp_er
1.330639,0.757865,2.210616,1.376571,0.142229,0.177069,-1.608785,0.419836,-4.619388,0.213017,0.818836,0.843682,do_max,train,10,3,100,1a_multitask_do_gpp_er
2.168719,0.190741,5.38149,1.792189,0.642827,0.0736,-4.270498,1.33521,-3.577401,-39.010624,0.277693,0.331579,GPP,train,10,3,100,1a_multitask_do_gpp_er
1.948439,0.123675,2.210405,4.378021,NA,0.199174,-1.847605,3.853467,-31.079675,-4.726684,NA,0.227715,ER,train,10,3,100,1a_multitask_do_gpp_er
8.331716,-3.623086,15.761652,2.513912,3.706311,-7.367193,-15.56764,-2.301045,-39.163537,-4.976239,-28.785199,-0.68271,K600,train,10,3,100,1a_multitask_do_gpp_er
1.087161,-6.759106,1.750443,0.873473,3.067971,-1.033181,-1.644057,-0.864912,-9.089395,-718.551874,-76.495869,-0.54926,depth,train,10,3,100,1a_multitask_do_gpp_er
16.270358,-6.420402,23.869114,4.741552,2.947134,-15.083123,-23.84144,-4.54109,-447.494524,-11.868152,-39.167162,-0.896219,temp.water,train,10,3,100,1a_multitask_do_gpp_er
1.174929,0.783634,1.881501,1.18682,0.153518,-0.515943,-1.742355,0.640709,-5.786347,-1.308126,0.718583,0.86357,do_min,val,10,3,100,1a_multitask_do_gpp_er
1.166777,0.755806,1.823549,1.075185,0.131873,-0.439735,-1.606228,0.503291,-5.410325,-1.331761,0.69524,0.867114,do_mean,val,10,3,100,1a_multitask_do_gpp_er
1.623944,0.550264,3.057965,1.348882,0.155986,-0.36941,-2.425728,0.835313,-6.79914,-3.179201,0.499678,0.73596,do_max,val,10,3,100,1a_multitask_do_gpp_er
2.728412,0.096665,5.13785,3.743135,1.083935,0.452448,-4.069627,3.001838,-2.009182,-403.368197,-0.218557,0.299808,GPP,val,10,3,100,1a_multitask_do_gpp_er
3.329145,-0.069434,2.509956,8.124174,NA,1.113752,-2.133554,7.441885,-41.096192,-5.823144,NA,7.24e-4,ER,val,10,3,100,1a_multitask_do_gpp_er
5.806477,-1.943402,12.490594,1.124073,3.324101,-4.712103,-12.323404,-0.949949,-34.260476,-5.150044,-22.954347,-0.636599,K600,val,10,3,100,1a_multitask_do_gpp_er
1.832188,-3.88475,3.420554,0.867802,2.962943,-1.6206,-3.288343,-0.853861,-13.483449,-559.671211,-34.998704,-0.7264,depth,val,10,3,100,1a_multitask_do_gpp_er
18.036158,-5.269585,26.407249,3.388812,3.122182,-16.48895,-26.381121,-3.014434,-487.896856,-3.919408,-21.433643,-0.893484,temp.water,val,10,3,100,1a_multitask_do_gpp_er
1.140635,0.788408,2.389896,0.765344,0.122598,-0.686266,-2.307417,0.244473,-18.741302,-2.435975,0.766536,0.829191,do_min,val_times,10,3,100,1a_multitask_do_gpp_er
1.170219,0.756979,2.541236,0.855072,0.112032,-0.590402,-2.295024,0.156514,-14.742388,-4.667284,0.743111,0.815578,do_mean,val_times,10,3,100,1a_multitask_do_gpp_er
1.571884,0.579622,3.498987,0.983205,0.131572,-0.564814,-2.93437,0.565764,-7.040679,-5.389308,0.583116,0.706144,do_max,val_times,10,3,100,1a_multitask_do_gpp_er
2.581308,0.233984,5.303669,3.428852,0.916883,0.307505,-4.053305,2.686991,-1.544278,-224.932321,-0.128548,0.348658,GPP,val_times,10,3,100,1a_multitask_do_gpp_er
2.575635,0.18373,2.317957,6.52914,NA,0.386528,-1.958178,5.567311,-32.547655,-2.538361,NA,0.181511,ER,val_times,10,3,100,1a_multitask_do_gpp_er
7.223239,-3.017562,13.664528,1.790536,3.607324,-6.263677,-13.541003,-1.641038,-50.375843,-8.781971,-34.866668,-0.6197,K600,val_times,10,3,100,1a_multitask_do_gpp_er
1.333838,-4.294182,2.544561,0.873928,2.959689,-1.185719,-2.477733,-0.864932,-19.581587,-769.007189,-29.514733,-0.735212,depth,val_times,10,3,100,1a_multitask_do_gpp_er
17.327685,-4.848659,25.373945,2.594019,3.005665,-15.729045,-25.349897,-2.173591,-501.598166,-2.165021,-15.518708,-0.886603,temp.water,val_times,10,3,100,1a_multitask_do_gpp_er
1.105736,0.799499,1.12611,2.136895,0.186007,0.106293,-0.884104,1.41412,-1.899413,-2.434112,0.764976,0.818268,do_min,train,10,4,100,1a_multitask_do_gpp_er
0.98385,0.839895,1.213387,1.600851,0.136635,-0.049023,-0.961714,0.913481,-2.970188,-0.29278,0.844123,0.846337,do_mean,train,10,4,100,1a_multitask_do_gpp_er
1.295703,0.770412,2.47277,1.503003,0.144074,-0.188366,-2.005878,0.722381,-6.031203,0.061817,0.814107,0.791826,do_max,train,10,4,100,1a_multitask_do_gpp_er
2.016216,0.300552,5.038792,1.181128,0.619923,-0.884586,-4.442405,0.72479,-3.012978,-16.378082,0.332697,0.385261,GPP,train,10,4,100,1a_multitask_do_gpp_er
1.833079,0.224371,2.246338,4.060744,NA,0.138844,-1.872202,3.639205,-32.131158,-3.92673,NA,0.264402,ER,train,10,4,100,1a_multitask_do_gpp_er
10.193896,-5.920595,18.004867,4.715842,NA,-9.410495,-17.825284,-4.578403,-51.409294,-20.03034,NA,-0.871776,K600,train,10,4,100,1a_multitask_do_gpp_er
0.897164,-4.284051,1.703504,0.481659,2.821743,-0.809144,-1.606854,-0.465799,-8.555547,-217.79721,-41.621069,-0.504212,depth,train,10,4,100,1a_multitask_do_gpp_er
17.866355,-7.947571,25.393561,6.716183,NA,-16.852099,-25.369575,-6.590954,-506.611879,-24.817853,NA,-0.588379,temp.water,train,10,4,100,1a_multitask_do_gpp_er
1.230995,0.762492,1.961706,1.454734,0.159514,-0.579531,-1.84571,1.029519,-6.377258,-2.467827,0.696169,0.803691,do_min,val,10,4,100,1a_multitask_do_gpp_er
1.174727,0.752467,2.010178,1.213708,0.128987,-0.566361,-1.816637,0.728211,-6.789584,-1.971301,0.708433,0.824235,do_mean,val,10,4,100,1a_multitask_do_gpp_er
1.537964,0.596626,3.121847,1.429173,0.142693,-0.396058,-2.566172,1.044583,-7.128396,-3.691536,0.581314,0.717658,do_max,val,10,4,100,1a_multitask_do_gpp_er
2.546178,0.213306,6.25342,2.54018,0.942672,-0.270367,-5.263928,2.211933,-3.457802,-185.223733,0.099121,0.283875,GPP,val,10,4,100,1a_multitask_do_gpp_er
3.215002,0.002642,2.637932,8.01248,NA,0.922951,-2.299102,7.334725,-45.498366,-5.63682,NA,-0.006217,ER,val,10,4,100,1a_multitask_do_gpp_er
7.472627,-3.874956,14.647433,3.36954,NA,-6.627239,-14.482802,-3.305232,-47.489201,-54.262514,NA,-0.929453,K600,val,10,4,100,1a_multitask_do_gpp_er
1.746767,-3.439891,3.427869,0.494829,2.79305,-1.492694,-3.308681,-0.480311,-13.545466,-181.296175,-27.291854,-0.800937,depth,val,10,4,100,1a_multitask_do_gpp_er
19.411246,-6.262022,27.54577,5.259717,NA,-18.090646,-27.521897,-5.040671,-530.962199,-10.850661,NA,-0.448316,temp.water,val,10,4,100,1a_multitask_do_gpp_er
1.193467,0.768353,2.352572,0.819546,0.127985,-0.776948,-2.287485,0.307696,-18.129505,-2.93989,0.74557,0.796005,do_min,val_times,10,4,100,1a_multitask_do_gpp_er
1.283473,0.707664,2.725493,0.832296,0.122294,-0.815555,-2.49836,0.033901,-17.108012,-4.369396,0.693893,0.78445,do_mean,val_times,10,4,100,1a_multitask_do_gpp_er
1.648543,0.537619,3.756876,0.780352,0.135925,-0.81639,-3.229729,0.419573,-8.269618,-3.024818,0.555072,0.687676,do_max,val_times,10,4,100,1a_multitask_do_gpp_er
2.506115,0.277962,6.30758,2.345897,0.794546,-0.383525,-5.025213,1.833338,-2.598631,-104.754419,0.152499,0.358695,GPP,val_times,10,4,100,1a_multitask_do_gpp_er
2.619703,0.155558,2.456237,6.680191,NA,0.263972,-2.0682,5.529781,-36.669689,-2.703974,NA,0.140557,ER,val_times,10,4,100,1a_multitask_do_gpp_er
9.025911,-5.273077,15.897441,3.779857,NA,-8.241043,-15.770126,-3.697162,-68.538313,-42.592427,NA,-0.90404,K600,val_times,10,4,100,1a_multitask_do_gpp_er
1.25299,-3.671839,2.637688,0.492493,2.563927,-1.052311,-2.574137,-0.482484,-21.115663,-243.536605,-32.852221,-0.868635,depth,val_times,10,4,100,1a_multitask_do_gpp_er
18.79717,-5.882721,26.619844,4.456465,NA,-17.426592,-26.600009,-4.229011,-552.166565,-8.34138,NA,-0.474079,temp.water,val_times,10,4,100,1a_multitask_do_gpp_er
1.105346,0.79964,1.056056,1.952044,0.177245,0.080457,-0.739871,1.283061,-1.549895,-1.865677,0.786595,0.840846,do_min,train,10,5,100,1a_multitask_do_gpp_er
0.95951,0.84772,1.026763,1.437854,0.125816,0.071167,-0.733801,0.865922,-1.842842,-0.042924,0.867831,0.874968,do_mean,train,10,5,100,1a_multitask_do_gpp_er
1.27046,0.779271,2.218681,1.335672,0.133694,0.032756,-1.700205,0.728292,-4.660466,0.259086,0.839928,0.816779,do_max,train,10,5,100,1a_multitask_do_gpp_er
1.847826,0.412506,4.183176,1.781587,0.605777,0.197831,-3.443909,1.461657,-1.765835,-38.538668,0.362804,0.470983,GPP,train,10,5,100,1a_multitask_do_gpp_er
1.816561,0.238287,2.50925,3.66882,NA,-0.253487,-2.157214,3.172841,-40.340371,-3.021615,NA,0.299551,ER,train,10,5,100,1a_multitask_do_gpp_er
8.616151,-3.944127,16.098141,2.921642,4.503992,-7.699213,-15.90871,-2.723639,-40.896711,-7.072014,-45.664846,-0.674381,K600,train,10,5,100,1a_multitask_do_gpp_er
1.627873,-16.396619,2.445109,1.199659,NA,-1.581071,-2.387391,-1.197152,-18.686383,-1356.309762,NA,-1.400365,depth,train,10,5,100,1a_multitask_do_gpp_er
17.79624,-7.87748,25.472773,6.183705,NA,-16.719021,-25.447161,-6.022572,-509.783658,-20.886314,NA,-1.083737,temp.water,train,10,5,100,1a_multitask_do_gpp_er
1.241574,0.758392,1.735289,1.204766,0.164957,-0.601729,-1.600883,0.651674,-4.772596,-1.378456,0.675081,0.865955,do_min,val,10,5,100,1a_multitask_do_gpp_er
1.214304,0.735507,1.797131,1.106166,0.137772,-0.532011,-1.583596,0.503747,-5.225937,-1.468077,0.667369,0.865843,do_mean,val,10,5,100,1a_multitask_do_gpp_er
1.609525,0.558215,3.052112,1.370655,0.152586,-0.41009,-2.484733,0.87898,-6.769311,-3.315208,0.521251,0.729804,do_max,val,10,5,100,1a_multitask_do_gpp_er
2.497453,0.243126,6.082315,2.190634,0.956498,-0.091462,-5.079104,1.869067,-3.217193,-137.498659,0.073057,0.325937,GPP,val,10,5,100,1a_multitask_do_gpp_er
3.53324,-0.204579,2.110989,8.898143,NA,1.273596,-1.760064,8.152741,-28.777121,-7.185117,NA,-0.096715,ER,val,10,5,100,1a_multitask_do_gpp_er
6.068831,-2.215394,12.861322,1.635531,4.105449,-5.049711,-12.689117,-1.563216,-36.384644,-12.019882,-39.357464,-0.641332,K600,val,10,5,100,1a_multitask_do_gpp_er
2.025308,-4.968764,3.721338,1.211894,2.510654,-1.856146,-3.593545,-1.209105,-16.142625,-1092.441669,-36.832116,-0.774892,depth,val,10,5,100,1a_multitask_do_gpp_er
19.41004,-6.26112,28.041018,4.573191,5.793508,-17.947703,-28.013766,-4.301198,-550.262545,-7.958936,-430.371505,-1.174226,temp.water,val,10,5,100,1a_multitask_do_gpp_er
1.198082,0.766558,2.125403,0.917169,0.137514,-0.736491,-2.061135,0.233968,-14.6135,-3.934414,0.706273,0.84107,do_min,val_times,10,5,100,1a_multitask_do_gpp_er
1.241303,0.726558,2.508765,0.972688,0.123741,-0.678802,-2.248215,0.015606,-14.34265,-6.333593,0.686606,0.826277,do_mean,val_times,10,5,100,1a_multitask_do_gpp_er
1.621948,0.552418,3.571995,0.955852,0.1374,-0.668785,-2.994339,0.386031,-7.379723,-5.038753,0.545363,0.706415,do_max,val_times,10,5,100,1a_multitask_do_gpp_er
2.49992,0.281527,6.221891,2.255748,0.783345,0.084927,-4.954305,1.920449,-2.50152,-96.782707,0.177017,0.338948,GPP,val_times,10,5,100,1a_multitask_do_gpp_er
2.772356,0.054278,2.304428,7.214589,NA,0.249751,-1.951342,5.943302,-32.157183,-3.320294,NA,0.066394,ER,val_times,10,5,100,1a_multitask_do_gpp_er
7.518504,-3.352727,14.07798,2.164459,4.336869,-6.603469,-13.950704,-2.096739,-53.531871,-13.294176,-52.85752,-0.666472,K600,val_times,10,5,100,1a_multitask_do_gpp_er
1.713844,-7.740473,2.90911,1.196553,2.403085,-1.623759,-2.830247,-1.194601,-25.901307,-1442.468003,-54.311101,-1.083812,depth,val_times,10,5,100,1a_multitask_do_gpp_er
18.778665,-5.869176,26.98053,3.82273,NA,-17.292204,-26.955369,-3.515803,-567.258385,-5.873489,NA,-1.142014,temp.water,val_times,10,5,100,1a_multitask_do_gpp_er
